Date,Cote_cm,S_m2,V_m3,periode
2018-06-21 8:00,1464,3217098,8298508,periode4
2018-06-22 8:00,1462,3192139,8235254,periode4
2018-06-23 8:00,1461,3178863,8201608,periode4
2018-06-24 8:00,1459,3154717,8138308,periode4
2018-06-25 8:00,1457,3131709,8076108,periode4
2018-06-26 8:00,1454,3099306,7988510,periode4
2018-06-27 8:00,1453,3087802,7957410,periode4
2018-06-28 8:00,1451,3062685,7889508,periode4
2018-06-29 8:00,1449,3040367,7828500,periode4
2018-06-30 8:00,1447,3017860,7766364,periode4
2018-07-01 8:00,1443,2978244,7657000,periode4
2018-07-02 8:00,1442,2961944,7612000,periode4
2018-07-03 8:00,1441,2953431,7588500,periode4
2018-07-04 8:00,1439,2931013,7524971,periode4
2018-07-05 8:00,1437,2912179,7470497,periode4
2018-07-06 8:00,1433,2877523,7370260,periode4
2018-07-07 8:00,1432,2862701,7327392,periode4
2018-07-08 8:00,1430,2842774,7269667,periode4
2018-07-09 8:00,1428,2824140,7213667,periode4
2018-07-10 8:00,1426,2805506,7157667,periode4
2018-07-11 8:00,1424,2786157,7099520,periode4
2018-07-12 8:00,1420,2754107,7003200,periode4
2018-07-13 8:00,1418,2736124,6948800,periode4
2018-07-14 8:00,1417,2720086,6900200,periode4
2018-07-15 8:00,1415,2704939,6854300,periode4
2018-07-16 8:00,1413,2686228,6797600,periode4
2018-07-17 8:00,1414,2692465,6816500,periode4
2018-07-18 8:00,1409,2649778,6685320,periode4
2018-07-19 8:00,1407,2633346,6632920,periode4
2018-07-20 8:00,1405,2621022,6593620,periode4
2018-07-21 8:00,1403,2603768,6538600,periode4
2018-07-22 8:00,1402,2592266,6501920,periode4
2018-07-23 8:00,1402,2592266,6501920,periode4
2018-07-24 8:00,1398,2563496,6409200,periode4
2018-07-25 8:00,1396,2546310,6353320,periode4
2018-07-26 8:00,1394,2528342,6294900,periode4
2018-07-27 8:00,1392,2515062,6251720,periode4
2018-07-28 8:00,1390,2501781,6208540,periode4
2018-07-29 8:00,1388,2487739,6161720,periode4
2018-07-30 8:00,1387,2475952,6122360,periode4
2018-07-31 8:00,1385,2464902,6085460,periode4
2018-08-01 8:00,1383,2448694,6031340,periode4
2018-08-02 8:00,1381,2436170,5989520,periode4
2018-08-03 8:00,1380,2426669,5957600,periode4
2018-08-04 8:00,1379,2418737,5928800,periode4
2018-08-05 8:00,1377,2408822,5892800,periode4
2018-08-06 8:00,1376,2401551,5866400,periode4
2018-08-07 8:00,1375,2394280,5840000,periode4
2018-08-08 8:00,1374,2388992,5820800,periode4
2018-08-09 8:00,1373,2381721,5794400,periode4
2018-08-10 8:00,1372,2373128,5763200,periode4
2018-08-11 8:00,1371,2365196,5734400,periode4
2018-08-12 8:00,1369,2357229,5706020,periode4
2018-08-13 8:00,1368,2347225,5671070,periode4
2018-08-14 8:00,1366,2337222,5636120,periode4
2018-08-15 8:00,1365,2327885,5603500,periode4
2018-08-16 8:00,1363,2311879,5547580,periode4
2018-08-17 8:00,1360,2297874,5498650,periode4
2018-08-18 8:00,1359,2287561,5462140,periode4
2018-08-19 8:00,1359,2286292,5457620,periode4
2018-08-20 8:00,1358,2279312,5432760,periode4
2018-08-21 8:00,1357,2274236,5414680,periode4
2018-08-22 8:00,1357,2273602,5412420,periode4
2018-08-23 8:00,1356,2269794,5398860,periode4
2018-08-24 8:00,1356,2269160,5396600,periode4
2018-08-25 8:00,1356,2267891,5392080,periode4
2018-08-26 8:00,1354,2256470,5351400,periode4
2018-08-27 8:00,1353,2252663,5337840,periode4
2018-08-28 8:00,1352,2241242,5297160,periode4
2018-08-29 8:00,1350,2232359,5265520,periode4
2018-08-30 8:00,1349,2224801,5236800,periode4
2018-08-31 8:00,1348,2216798,5206000,periode4
2018-09-01 8:00,1346,2209937,5179600,periode4
2018-09-02 8:00,1345,2203648,5155400,periode4
2018-09-03 8:00,1344,2197360,5131200,periode4
2018-09-04 8:00,1343,2191071,5107000,periode4
2018-09-05 8:00,1342,2184211,5080600,periode4
2018-09-06 8:00,1341,2177922,5056400,periode4
2018-09-07 8:00,1340,2173920,5041000,periode4
2018-09-08 8:00,1339,2165642,5010900,periode4
2018-09-09 8:00,1337,2157955,4982950,periode4
2018-09-10 8:00,1337,2153816,4967900,periode4
2018-09-11 8:00,1336,2148494,4948550,periode4
2018-09-12 8:00,1335,2143764,4931350,periode4
2018-09-13 8:00,1334,2136668,4905550,periode4
2018-09-14 8:00,1333,2131938,4888350,periode4
2018-09-15 8:00,1332,2123660,4858250,periode4
2018-09-16 8:00,1331,2118929,4841050,periode4
2018-09-17 8:00,1330,2114790,4826000,periode4
2018-09-18 8:00,1329,2109723,4807280,periode4
2018-09-19 8:00,1329,2108034,4801040,periode4
2018-09-20 8:00,1328,2104093,4786480,periode4
2018-09-21 8:00,1328,2101278,4776080,periode4
2018-09-22 8:00,1327,2098463,4765680,periode4
2018-09-23 8:00,1463,3204141,8265670,periode4
2018-09-24 8:00,1480,3435070,8831000,periode4
2018-09-25 8:00,1485,3520126,8999960,periode4
2018-09-26 8:00,1484,3513038,8985880,periode4
2018-09-27 8:00,1486,3534302,9028120,periode4
2018-09-28 8:00,1487,3559110,9077400,periode4
2018-09-29 8:00,1488,3569742,9098520,periode4
2018-09-30 8:00,1487,3555566,9070360,periode4
2018-10-01 8:00,1486,3550250,9059800,periode4
2018-10-02 8:00,1488,3585690,9130200,periode4
2018-10-03 8:00,1490,3606954,9172440,periode4
2018-10-04 8:00,1490,3608726,9175960,periode4
2018-10-05 8:00,1492,3630953,9245390,periode4
2018-10-06 8:00,1492,3634250,9256400,periode4
2018-10-07 8:00,1492,3633151,9252730,periode4
2018-10-08 8:00,1492,3629854,9241720,periode4
2018-10-09 8:00,1491,3624359,9223370,periode4
2018-10-10 8:00,1491,3619963,9208690,periode4
2018-10-11 8:00,1490,3614468,9190340,periode4
2018-10-12 8:00,1490,3615567,9194010,periode4
2018-10-13 8:00,1490,3616666,9197680,periode4
2018-10-14 8:00,1587,4584942,13125620,periode4
2018-10-15 8:00,1607,4816108,14065800,periode4
2018-10-16 8:00,1611,4859074,14258460,periode4
2018-10-17 8:00,1612,4871651,14322290,periode4
2018-10-18 8:00,1777,6796383,23852480,periode4
2018-10-19 8:00,1810,7147091,26144500,periode4
2018-10-20 8:00,1800,7049189,25505500,periode4
2018-10-21 8:00,1795,6986574,25099530,periode4
2018-10-22 8:00,1796,7002756,25204380,periode4
2018-10-23 8:00,1810,7150354,26165800,periode4
2018-10-24 8:00,1800,7043750,25470000,periode4
2018-10-25 8:00,1792,6956367,24903810,periode4
2018-10-26 8:00,1791,6942343,24812940,periode4
2018-10-27 8:00,1778,6809917,23940620,periode4
2018-10-28 8:00,1778,6806794,23920280,periode4
2018-10-29 8:00,1777,6802629,23893160,periode4
2018-10-30 8:00,1777,6799506,23872820,periode4
2018-10-31 8:00,1777,6797424,23859260,periode4
2018-11-01 8:00,1777,6803670,23899940,periode4
2018-11-02 8:00,1778,6808876,23933840,periode4
2018-11-03 8:00,1779,6818246,23994860,periode4
2018-11-04 8:00,1779,6825533,24042320,periode4
2018-11-05 8:00,1780,6828657,24062660,periode4
2018-11-06 8:00,1780,6828657,24062660,periode4
2018-11-07 8:00,1779,6825533,24042320,periode4
2018-11-08 8:00,1779,6822410,24021980,periode4
2018-11-09 8:00,1779,6820328,24008420,periode4
2018-11-10 8:00,1779,6818246,23994860,periode4
2018-11-11 8:00,1780,6829698,24069440,periode4
2018-11-12 8:00,1780,6830739,24076220,periode4
2018-11-13 8:00,1780,6833862,24096760,periode4
2018-11-14 8:00,1781,6839066,24131160,periode4
2018-11-15 8:00,1781,6840107,24138040,periode4
2018-11-16 8:00,1781,6841148,24144920,periode4
2018-11-17 8:00,1781,6840107,24138040,periode4
2018-11-18 8:00,1781,6844271,24165560,periode4
2018-11-19 8:00,1781,6843230,24158680,periode4
2018-11-20 8:00,1781,6841148,24144920,periode4
2018-11-21 8:00,1780,6836984,24117400,periode4
2018-11-22 8:00,1780,6834903,24103640,periode4
2018-11-23 8:00,1780,6833862,24096760,periode4
2018-11-24 8:00,1780,6833862,24096760,periode4
2018-11-25 8:00,1780,6833862,24096760,periode4
2018-11-26 8:00,1780,6831780,24083000,periode4
2018-11-27 8:00,1781,6840107,24138040,periode4
2018-11-28 8:00,1781,6842189,24151800,periode4
2018-11-29 8:00,1779,6824492,24035540,periode4
2018-11-30 8:00,1779,6822410,24021980,periode4
2018-12-01 8:00,1779,6823451,24028760,periode4
2018-12-02 8:00,1782,6852598,24220600,periode4
2018-12-03 8:00,1782,6855721,24241240,periode4
2018-12-04 8:00,1783,6864048,24296280,periode4
2018-12-05 8:00,1783,6864048,24296280,periode4
2018-12-06 8:00,1784,6870293,24337560,periode4
2018-12-07 8:00,1784,6877580,24385720,periode4
2018-12-08 8:00,1784,6874457,24365080,periode4
2018-12-09 8:00,1785,6886948,24447640,periode4
2018-12-10 8:00,1785,6881743,24413240,periode4
2018-12-11 8:00,1784,6872375,24351320,periode4
2018-12-12 8:00,1783,6861966,24282520,periode4
2018-12-13 8:00,1783,6860925,24275640,periode4
2018-12-14 8:00,1783,6858843,24261880,periode4
2018-12-15 8:00,1785,6882784,24420120,periode4
2018-12-16 8:00,1783,6866130,24310040,periode4
2018-12-17 8:00,1783,6865089,24303160,periode4
2018-12-18 8:00,1783,6864048,24296280,periode4
2018-12-19 8:00,1782,6857802,24255000,periode4
2018-12-20 8:00,1782,6857802,24255000,periode4
2018-12-21 8:00,1782,6855721,24241240,periode4
2018-12-22 8:00,1782,6853639,24227480,periode4
2018-12-23 8:00,1782,6852598,24220600,periode4
2018-12-24 8:00,1782,6849475,24199960,periode4
2018-12-25 8:00,1782,6850516,24206840,periode4
2018-12-26 8:00,1781,6844271,24165560,periode4
2018-12-27 8:00,1781,6842189,24151800,periode4
2018-12-28 8:00,1781,6839066,24131160,periode4
2018-12-29 8:00,1781,6838025,24124280,periode4
2018-12-30 8:00,1780,6836984,24117400,periode4
2018-12-31 8:00,1781,6842189,24151800,periode4
2019-01-01 8:00,1781,6843230,24158680,periode4
2019-01-02 8:00,1781,6842189,24151800,periode4
2019-01-03 8:00,1780,6836984,24117400,periode4
2019-01-04 8:00,1780,6826574,24049100,periode4
2019-01-05 8:00,1780,6829698,24069440,periode4
2019-01-06 8:00,1780,6830739,24076220,periode4
2019-01-07 8:00,1780,6828657,24062660,periode4
2019-01-08 8:00,1780,6828657,24062660,periode4
2019-01-09 8:00,1780,6828657,24062660,periode4
2019-01-10 8:00,1780,6831780,24083000,periode4
2019-01-11 8:00,1780,6831780,24083000,periode4
2019-01-12 8:00,1781,6838025,24124280,periode4
2019-01-13 8:00,1781,6845312,24172440,periode4
2019-01-14 8:00,1782,6856762,24248120,periode4
2019-01-15 8:00,1781,6846353,24179320,periode4
2019-01-16 8:00,1780,6830739,24076220,periode4
2019-01-17 8:00,1780,6828657,24062660,periode4
2019-01-18 8:00,1780,6826574,24049100,periode4
2019-01-19 8:00,1779,6824492,24035540,periode4
2019-01-20 8:00,1779,6823451,24028760,periode4
2019-01-21 8:00,1779,6821369,24015200,periode4
2019-01-22 8:00,1779,6819287,24001640,periode4
2019-01-23 8:00,1778,6814081,23967740,periode4
2019-01-24 8:00,1779,6817205,23988080,periode4
2019-01-25 8:00,1783,6858843,24261880,periode4
2019-01-26 8:00,1808,7127511,26016700,periode4
2019-01-27 8:00,1794,6979022,25050600,periode4
2019-01-28 8:00,1791,6950973,24868860,periode4
2019-01-29 8:00,1792,6961761,24938760,periode4
2019-01-30 8:00,1792,6962840,24945750,periode4
2019-01-31 8:00,1793,6966076,24966720,periode4
2019-02-01 8:00,1793,6968234,24980700,periode4
2019-02-02 8:00,1793,6971470,25001670,periode4
2019-02-03 8:00,1790,6935870,24771000,periode4
2019-02-04 8:00,1791,6944500,24826920,periode4
2019-02-05 8:00,1798,7022174,25330200,periode4
2019-02-06 8:00,1802,7067682,25626200,periode4
2019-02-07 8:00,1786,6898398,24523320,periode4
2019-02-08 8:00,1776,6795342,23845700,periode4
2019-02-09 8:00,1776,6795342,23845700,periode4
2019-02-10 8:00,1777,6797424,23859260,periode4
2019-02-11 8:00,1777,6803670,23899940,periode4
2019-02-12 8:00,1777,6803670,23899940,periode4
2019-02-13 8:00,1777,6799506,23872820,periode4
2019-02-14 8:00,1777,6797424,23859260,periode4
2019-02-15 8:00,1777,6797424,23859260,periode4
2019-02-16 8:00,1777,6796383,23852480,periode4
2019-02-17 8:00,1776,6793259,23832140,periode4
2019-02-18 8:00,1776,6792218,23825360,periode4
2019-02-19 8:00,1776,6790136,23811800,periode4
2019-02-20 8:00,1776,6788054,23798240,periode4
2019-02-21 8:00,1776,6787013,23791460,periode4
2019-02-22 8:00,1776,6785972,23784680,periode4
2019-02-23 8:00,1776,6790136,23811800,periode4
2019-02-24 8:00,1775,6783889,23771120,periode4
2019-02-25 8:00,1775,6777643,23730440,periode4
2019-02-26 8:00,1777,6800547,23879600,periode4
2019-02-27 8:00,1779,6817205,23988080,periode4
2019-02-28 8:00,1778,6816164,23981300,periode4
2019-03-01 8:00,1778,6814081,23967740,periode4
2019-03-02 8:00,1778,6814081,23967740,periode4
2019-03-03 8:00,1778,6813040,23960960,periode4
2019-03-04 8:00,1777,6801588,23886380,periode4
2019-03-05 8:00,1777,6799506,23872820,periode4
2019-03-06 8:00,1777,6799506,23872820,periode4
2019-03-07 8:00,1777,6797424,23859260,periode4
2019-03-08 8:00,1777,6797424,23859260,periode4
2019-03-09 8:00,1776,6795342,23845700,periode4
2019-03-10 8:00,1776,6790136,23811800,periode4
2019-03-11 8:00,1776,6789095,23805020,periode4
2019-03-12 8:00,1776,6787013,23791460,periode4
2019-03-13 8:00,1773,6763067,23635520,periode4
2019-03-14 8:00,1776,6791177,23818580,periode4
2019-03-15 8:00,1773,6762026,23628740,periode4
2019-03-16 8:00,1772,6745369,23520260,periode4
2019-03-17 8:00,1771,6740163,23486360,periode4
2019-03-18 8:00,1771,6735999,23459240,periode4
2019-03-19 8:00,1771,6741204,23493140,periode4
2019-03-20 8:00,1770,6728711,23411780,periode4
2019-03-21 8:00,1773,6760985,23621960,periode4
2019-03-22 8:00,1777,6803670,23899940,periode4
2019-03-23 8:00,1779,6817205,23988080,periode4
2019-03-24 8:00,1779,6824492,24035540,periode4
2019-03-25 8:00,1779,6819287,24001640,periode4
2019-03-26 8:00,1779,6820328,24008420,periode4
2019-03-27 8:00,1778,6814081,23967740,periode4
2019-03-28 8:00,1778,6811999,23954180,periode4
2019-03-29 8:00,1778,6811999,23954180,periode4
2019-03-30 8:00,1777,6801588,23886380,periode4
2019-03-31 8:00,1777,6797424,23859260,periode4
2019-04-01 8:00,1776,6793259,23832140,periode4
2019-04-02 8:00,1776,6791177,23818580,periode4
2019-04-03 8:00,1776,6785972,23784680,periode4
2019-04-04 8:00,1776,6791177,23818580,periode4
2019-04-05 8:00,1776,6793259,23832140,periode4
2019-04-06 8:00,1776,6789095,23805020,periode4
2019-04-07 8:00,1776,6784930,23777900,periode4
2019-04-08 8:00,1777,6798465,23866040,periode4
2019-04-09 8:00,1775,6779725,23744000,periode4
2019-04-10 8:00,1775,6776602,23723660,periode4
2019-04-11 8:00,1775,6778684,23737220,periode4
2019-04-12 8:00,1775,6778684,23737220,periode4
2019-04-13 8:00,1774,6771396,23689760,periode4
2019-04-14 8:00,1774,6769314,23676200,periode4
2019-04-15 8:00,1774,6773478,23703320,periode4
2019-04-16 8:00,1772,6746410,23527040,periode4
2019-04-17 8:00,1772,6745369,23520260,periode4
2019-04-18 8:00,1771,6738081,23472800,periode4
2019-04-19 8:00,1770,6730793,23425340,periode4
2019-04-20 8:00,1770,6722922,23378320,periode4
2019-04-21 8:00,1769,6712238,23318290,periode4
2019-04-22 8:00,1769,6719360,23358310,periode4
2019-04-23 8:00,1769,6715799,23338300,periode4
2019-04-24 8:00,1769,6711051,23311620,periode4
2019-04-25 8:00,1768,6706302,23284940,periode4
2019-04-26 8:00,1768,6705115,23278270,periode4
2019-04-27 8:00,1768,6703928,23271600,periode4
2019-04-28 8:00,1767,6688496,23184890,periode4
2019-04-29 8:00,1766,6677812,23124860,periode4
2019-04-30 8:00,1765,6663567,23044820,periode4
2019-05-01 8:00,1764,6654070,22991460,periode4
2019-05-02 8:00,1763,6639825,22911420,periode4
2019-05-03 8:00,1762,6629141,22851390,periode4
2019-05-04 8:00,1761,6625052,22828416,periode4
2019-05-05 8:00,1762,6629078,22851039,periode4
2019-05-06 8:00,1760,6610459,22746425,periode4
2019-05-07 8:00,1760,6607683,22732550,periode4
2019-05-08 8:00,1758,6578316,22607200,periode4
2019-05-09 8:00,1758,6584560,22633854,periode4
2019-05-10 8:00,1757,6562356,22539075,periode4
2019-05-11 8:00,1756,6549135,22482643,periode4
2019-05-12 8:00,1756,6542015,22452252,periode4
2019-05-13 8:00,1754,6510899,22319440,periode4
2019-05-14 8:00,1754,6516390,22342875,periode4
2019-05-15 8:00,1753,6501400,22278892,periode4
2019-05-16 8:00,1755,6535061,22422571,periode4
2019-05-17 8:00,1751,6477957,22178830,periode4
2019-05-18 8:00,1751,6470909,22148746,periode4
2019-05-19 8:00,1750,6463401,22116700,periode4
2019-05-20 8:00,1750,6458804,22097080,periode4
2019-05-21 8:00,1749,6440273,22020300,periode4
2019-05-22 8:00,1749,6439629,22017646,periode4
2019-05-23 8:00,1748,6424162,21953946,periode4
2019-05-24 8:00,1747,6409339,21892900,periode4
2019-05-25 8:00,1746,6398512,21848310,periode4
2019-05-26 8:00,1747,6403152,21867420,periode4
2019-05-27 8:00,1746,6389232,21810090,periode4
2019-05-28 8:00,1746,6393028,21825725,periode4
2019-05-29 8:00,1745,6378405,21765500,periode4
2019-05-30 8:00,1745,6376858,21759130,periode4
2019-05-31 8:00,1743,6349018,21644470,periode4
2019-06-01 8:00,1742,6330457,21568030,periode4
2019-06-02 8:00,1741,6315342,21505778,periode4
2019-06-03 8:00,1739,6289913,21390840,periode4
2019-06-04 8:00,1738,6275036,21315960,periode4
2019-06-05 8:00,1737,6262639,21253560,periode4
2019-06-06 8:00,1736,6250965,21194800,periode4
2019-06-07 8:00,1735,6238568,21132400,periode4
2019-06-08 8:00,1734,6226171,21070000,periode4
2019-06-09 8:00,1733,6213774,21007600,periode4
2019-06-10 8:00,1732,6198175,20929080,periode4
2019-06-11 8:00,1731,6184538,20860440,periode4
2019-06-12 8:00,1730,6177100,20823000,periode4
2019-06-13 8:00,1729,6164995,20759250,periode4
2019-06-14 8:00,1728,6153761,20700090,periode4
2019-06-15 8:00,1726,6128292,20565960,periode4
2019-06-16 8:00,1724,6112022,20480280,periode4
2019-06-17 8:00,1724,6105050,20443560,periode4
2019-06-18 8:00,1721,6071349,20266080,periode4
2019-06-19 8:00,1719,6050999,20157000,periode4
2019-06-20 8:00,1718,6036712,20079000,periode4
2019-06-21 8:00,1716,6021326,19995000,periode4
2019-06-22 8:00,1715,6007039,19917000,periode4
2019-06-23 8:00,1714,5993851,19845000,periode4
2019-06-24 8:00,1713,5979564,19767000,periode4
2019-06-25 8:00,1711,5963079,19677000,periode4
2019-06-26 8:00,1710,5949860,19605100,periode4
2019-06-27 8:00,1709,5935169,19528400,periode4
2019-06-28 8:00,1707,5921607,19457600,periode4
2019-06-29 8:00,1706,5900136,19345500,periode4
2019-06-30 8:00,1704,5878664,19233400,periode4
2019-07-01 8:00,1702,5861712,19144900,periode4
2019-07-02 8:00,1701,5845891,19062300,periode4
2019-07-03 8:00,1699,5829701,18980610,periode4
2019-07-04 8:00,1698,5810778,18888290,periode4
2019-07-05 8:00,1696,5794220,18807510,periode4
2019-07-06 8:00,1695,5777662,18726730,periode4
2019-07-07 8:00,1694,5761104,18645950,periode4
2019-07-08 8:00,1693,5752826,18605560,periode4
2019-07-09 8:00,1690,5724441,18467080,periode4
2019-07-10 8:00,1690,5716264,18426990,periode4
2019-07-11 8:00,1687,5688695,18290910,periode4
2019-07-12 8:00,1686,5670316,18200190,periode4
2019-07-13 8:00,1684,5646193,18081120,periode4
2019-07-14 8:00,1682,5631260,18007410,periode4
2019-07-15 8:00,1682,5625517,17979060,periode4
2019-07-16 8:00,1681,5615178,17928030,periode4
2019-07-17 8:00,1677,5563285,17688640,periode4
2019-07-18 8:00,1675,5540063,17583380,periode4
2019-07-19 8:00,1674,5527841,17527980,periode4
2019-07-20 8:00,1672,5510731,17450420,periode4
2019-07-21 8:00,1671,5493620,17372860,periode4
2019-07-22 8:00,1670,5482620,17323000,periode4
2019-07-23 8:00,1669,5468765,17257840,periode4
2019-07-24 8:00,1667,5452600,17181820,periode4
2019-07-25 8:00,1666,5436436,17105800,periode4
2019-07-26 8:00,1665,5420272,17029780,periode4
2019-07-27 8:00,1663,5406416,16964620,periode4
2019-07-28 8:00,1663,5398334,16926610,periode4
2019-07-29 8:00,1660,5371778,16801720,periode4
2019-07-30 8:00,1658,5350332,16700350,periode4
2019-07-31 8:00,1657,5335747,16631320,periode4
2019-08-01 8:00,1656,5320040,16556980,periode4
2019-08-02 8:00,1654,5304334,16482640,periode4
2019-08-03 8:00,1653,5290871,16418920,periode4
2019-08-04 8:00,1652,5275164,16344580,periode4
2019-08-05 8:00,1651,5261701,16280860,periode4
2019-08-06 8:00,1649,5246407,16207400,periode4
2019-08-07 8:00,1648,5233562,16145000,periode4
2019-08-08 8:00,1647,5223928,16098200,periode4
2019-08-09 8:00,1646,5212154,16041000,periode4
2019-08-10 8:00,1645,5197168,15968200,periode4
2019-08-11 8:00,1643,5181112,15890200,periode4
2019-08-12 8:00,1642,5168268,15827800,periode4
2019-08-13 8:00,1641,5161845,15796600,periode4
2019-08-14 8:00,1640,5149000,15734200,periode4
2019-08-15 8:00,1638,5128202,15627200,periode4
2019-08-16 8:00,1635,5101569,15489770,periode4
2019-08-17 8:00,1634,5085787,15408330,periode4
2019-08-18 8:00,1632,5072964,15342160,periode4
2019-08-19 8:00,1631,5060140,15275990,periode4
2019-08-20 8:00,1630,5049290,15220000,periode4
2019-08-21 8:00,1629,5040355,15175000,periode4
2019-08-22 8:00,1628,5029434,15120000,periode4
2019-08-23 8:00,1627,5019506,15070000,periode4
2019-08-24 8:00,1626,5008585,15015000,periode4
2019-08-25 8:00,1625,4997664,14960000,periode4
2019-08-26 8:00,1626,5005607,1.50E+07,periode4
2019-08-27 8:00,1624,4993693,14940000,periode4
2019-08-28 8:00,1624,4984758,14895000,periode4
2019-08-29 8:00,1624,4985751,14900000,periode4
2019-08-30 8:00,1623,4978801,14865000,periode4
2019-08-31 8:00,1622,4972844,14835000,periode4
2019-09-01 8:00,1627,5016528,15055000,periode4
2019-09-02 8:00,1630,5053236,15240360,periode4
2019-09-03 8:00,1632,5068032,15316710,periode4
2019-09-04 8:00,1629,5037376,15160000,periode4
2019-09-05 8:00,1627,5023477,15090000,periode4
2019-09-06 8:00,1627,5018513,15065000,periode4
2019-09-07 8:00,1625,4999650,14970000,periode4
2019-09-08 8:00,1623,4983765,14890000,periode4
2019-09-09 8:00,1623,4979794,14870000,periode4
2019-09-10 8:00,1623,4975823,14850000,periode4
2019-09-11 8:00,1657,5334625,16626010,periode4
2019-09-12 8:00,1658,5339112,16647250,periode4
2019-09-13 8:00,1659,5355474,16724687,periode4
2019-09-14 8:00,1658,5344722,16673800,periode4
2019-09-15 8:00,1658,5344722,16673800,periode4
2019-09-16 8:00,1658,5344255,16671587,periode4
2019-09-17 8:00,1657,5333503,16620700,periode4
2019-09-18 8:00,1657,5333503,16620700,periode4
2019-09-19 8:00,1657,5333503,16620700,periode4
2019-09-20 8:00,1657,5333036,16618487,periode4
2019-09-21 8:00,1656,5322284,16567600,periode4
2019-09-22 8:00,1656,5321817,16565387,periode4
2019-09-23 8:00,1655,5311065,16514500,periode4
2019-09-24 8:00,1655,5310598,16512287,periode4
2019-09-25 8:00,1654,5299379,16459187,periode4
2019-09-26 8:00,1653,5288160,16406087,periode4
2019-09-27 8:00,1652,5275276,16345111,periode4
2019-09-28 8:00,1648,5233562,16145000,periode4
2019-09-29 8:00,1648,5228210,16119000,periode4
2019-09-30 8:00,1649,5242821,16189980,periode4
2019-10-01 8:00,1646,5214295,16051400,periode4
2019-10-02 8:00,1646,5208943,16025400,periode4
2019-10-03 8:00,1646,5208943,16025400,periode4
2019-10-04 8:00,1644,5190746,15937000,periode4
2019-10-05 8:00,1643,5175760,15864200,periode4
2019-10-06 8:00,1645,5199601,15980018,periode4
2019-10-07 8:00,1642,5163986,15807000,periode4
2019-10-08 8:00,1644,5185394,15911000,periode4
2019-10-09 8:00,1645,5201004,15986833,periode4
2019-10-10 8:00,1644,5190746,15937000,periode4
2019-10-11 8:00,1644,5190300,15934833,periode4
2019-10-12 8:00,1643,5180042,15885000,periode4
2019-10-13 8:00,1643,5179596,15882833,periode4
2019-10-14 8:00,1642,5169338,15833000,periode4
2019-10-15 8:00,1642,5168892,15830833,periode4
2019-10-16 8:00,1641,5158188,15778833,periode4
2019-10-17 8:00,1640,5147930,15729000,periode4
2019-10-18 8:00,1640,5146858,15723467,periode4
2019-10-19 8:00,1638,5123270,15601750,periode4
2019-10-20 8:00,1637,5115379,15561030,periode4
2019-10-21 8:00,1639,5136488,15669956,periode4
2019-10-22 8:00,1635,5101569,15489770,periode4
2019-10-23 8:00,1634,5089732,15428690,periode4
2019-10-24 8:00,1635,5101569,15489770,periode4
2019-10-25 8:00,1641,5158099,15778400,periode4
2019-10-26 8:00,1642,5169784,15835167,periode4
2019-10-27 8:00,1641,5161845,15796600,periode4
2019-10-28 8:00,1642,5166127,15817400,periode4
2019-10-29 8:00,1643,5180042,15885000,periode4
2019-10-30 8:00,1643,5180042,15885000,periode4
2019-10-31 8:00,1643,5180042,15885000,periode4
2019-11-01 8:00,1642,5168268,15827800,periode4
2019-11-02 8:00,1642,5169338,15833000,periode4
2019-11-03 8:00,1642,5166127,15817400,periode4
2019-11-04 8:00,1643,5179596,15882833,periode4
2019-11-05 8:00,1642,5168608,15829455,periode4
2019-11-06 8:00,1641,5155423,15765400,periode4
2019-11-07 8:00,1642,5167197,15822600,periode4
2019-11-08 8:00,1643,5180042,15885000,periode4
2019-11-09 8:00,1642,5172014,15846000,periode4
2019-11-10 8:00,1641,5156493,15770600,periode4
2019-11-11 8:00,1640,5151141,15744600,periode4
2019-11-12 8:00,1643,5177045,15870440,periode4
2019-11-13 8:00,1760,6613412,22763012,periode4
2019-11-14 8:00,1769,6717778,23349417,periode4
2019-11-15 8:00,1773,6758903,23608400,periode4
2019-11-16 8:00,1773,6759337,23611225,periode4
2019-11-17 8:00,1775,6775908,23719140,periode4
2019-11-18 8:00,1775,6776602,23723660,periode4
2019-11-19 8:00,1774,6773478,23703320,periode4
2019-11-20 8:00,1773,6758903,23608400,periode4
2019-11-21 8:00,1773,6758903,23608400,periode4
2019-11-22 8:00,1773,6758903,23608400,periode4
2019-11-23 8:00,1773,6758903,23608400,periode4
2019-11-24 8:00,1775,6775561,23716880,periode4
2019-11-25 8:00,1774,6767232,23662640,periode4
2019-11-26 8:00,1775,6780766,23750780,periode4
2019-11-27 8:00,1775,6781807,23757560,periode4
2019-11-28 8:00,1775,6781807,23757560,periode4
2019-11-29 8:00,1775,6780766,23750780,periode4
2019-11-30 8:00,1775,6783889,23771120,periode4
2019-12-01 8:00,1775,6777643,23730440,periode4
2019-12-02 8:00,1774,6774520,23710100,periode4
2019-12-03 8:00,1775,6776602,23723660,periode4
2019-12-04 8:00,1774,6771396,23689760,periode4
2019-12-05 8:00,1780,6834903,24103640,periode4
2019-12-06 8:00,1781,6844271,24165560,periode4
2019-12-07 8:00,1781,6845312,24172440,periode4
2019-12-08 8:00,1781,6845312,24172440,periode4
2019-12-09 8:00,1783,6866130,24310040,periode4
